A Man/Me/Then Jim,Rilo Kiley
It Just Is,Rilo Kiley
Take On Me,A-Ha
Train Of Thought,A-Ha
Hunting High And Low,A-Ha
The Blue Sky,A-Ha
Living A Boy's Adventure Tale,A-Ha
The Sun Always Shines On T.V.,A-Ha
And You Tell Me,A-Ha
Love Is Reason,A-Ha
I Dream Myself Alive,A-Ha
Here I Stand And Face The Rain,A-Ha
Intro / Riot,Dane Cook
Struck By A Vehicle,Dane Cook
Superbleeder,Dane Cook
Legacy,Dane Cook
Someone S#!+ On The Coats,Dane Cook
Abducted,Dane Cook
Punkass / Are You Out Of Your Fukin' Mind?!,Dane Cook
Driveway Intruder,Dane Cook
Car Alarm,Dane Cook
Heist / Monkey,Dane Cook
BAMF,Dane Cook
Dream House,Dane Cook
The Wall,Dane Cook
The Chicken Sangwich The Heckler And The Kabbash,Dane Cook
Intro / The Dane Train,Dane Cook
Itchy Asshole,Dane Cook
Superpowers,Dane Cook
The Friend Nobody Likes,Dane Cook
OBBY,Dane Cook
Creepy Guy @ Work,Dane Cook
L'O'V'E,Dane Cook
Turn On's Slash Turn Off's,Dane Cook
Exaggerating GF / Bachelor,Dane Cook
The Nothing Fight,Dane Cook
Making Up,Dane Cook
My Son Optimus Prime,Dane Cook
One Night Stand / DJ Diddles,Dane Cook
Where's The Handle?,Dane Cook
Let's Do This, I'm A Cashew,Dane Cook
The District Sleeps Alone Tonight (Tonight Album),The Postal Service
Such Great Heights,The Postal Service
Sleeping In,The Postal Service
Nothing Better,The Postal Service
Recycled Air,The Postal Service
Clark Gable,The Postal Service
We Will Become Silhouettes,The Postal Service
This Place is a Prison,The Postal Service
Brand New Colony,The Postal Service
Natural Anthem,The Postal Service
The Wondersmith and His Sons,Astronautalis
17 Summers,Astronautalis
Secrets of the Undersea Bell,Astronautalis
My Old Man's Badge,Astronautalis
Two Years Before The Mast,Astronautalis
Best Friends,Down By Law
Mr. Blessington's Imperialist Plot,Astronautalis
An Episode of Sparrows,Astronautalis
The Case of William Smith,Astronautalis
Trouble Hunters,Astronautalis
Avalanche Patrol,Astronautalis
The Most Important Track on the Album,Astronautalis
The Story of My Life,Astronautalis
You Wouldn't Like Me,Tegan and Sara
Take Me Anywhere,Tegan and Sara
I Bet It Stung,Tegan and Sara
I Know I Know I Know,Tegan and Sara
Where Does The Good Go,Tegan and Sara
Downtown,Tegan and Sara
I Won't Be Left,Tegan and Sara
Walking With A Ghost,Tegan and Sara
So Jealous,Tegan and Sara
Speak Slow,Tegan and Sara
Wake Up Exhausted,Tegan and Sara
We Didn't Do It,Tegan and Sara
Fix You Up,Tegan and Sara
I Can't Take It,Tegan and Sara
Born Under Punches (The Heat Goes On) (2005 Remastered Version),Talking Heads
Crosseyed And Painless (2005 Remastered Version ) (2005 Remastered Version),Talking Heads
The Great Curve (2005 Remastered Version),Talking Heads
Once In A Lifetime (2005 Remastered Version ) (2005 Remastered Version),Talking Heads
Houses in Motion (2005 Remastered Version ) (2005 Remastered Version),Talking Heads
Seen And Not Seen (2005 Remastered Version),Talking Heads
Listening Wind (2005 Remastered Version ) (2005 Remastered Version),Talking Heads
The Overload (2005 Remastered Version),Talking Heads
Rhiannon,Fleetwood Mac
Don't Stop,Fleetwood Mac
Fela's Riff (Unfinished Outtake),Talking Heads
Go Your Own Way,Fleetwood Mac
Unison (Unfinished Outtake),Talking Heads
Hold Me,Fleetwood Mac
Double Groove (Unfinished Outtake),Talking Heads
Everywhere,Fleetwood Mac
Right Start (Unfinished Outtake),Talking Heads
Gypsy,Fleetwood Mac
You Make Loving Fun,Fleetwood Mac
As Long As You Follow,Fleetwood Mac
Dreams,Fleetwood Mac
Say You Love Me,Fleetwood Mac
Tusk,Fleetwood Mac
Little Lies,Fleetwood Mac
Sara,Fleetwood Mac
Big Love,Fleetwood Mac
Over My Head,Fleetwood Mac
No Questions Asked,Fleetwood Mac
Fast Forward To 2012,A Day To Remember
Speak Of The Devil,A Day To Remember
The Danger In Starting A Fire,A Day To Remember
The Plot To Bomb The Panhandle,A Day To Remember
Monument,A Day To Remember
You're No Good,Van Halen
The Price We Pay,A Day To Remember
Dance The Night Away,Van Halen
Colder Than My Heart If You Can Imagine,A Day To Remember
Somebody Get Me A Doctor,Van Halen
Show 'Em The Ropes,A Day To Remember
Bottoms Up!,Van Halen
A Shot In The Dark,A Day To Remember
Outta Love Again,Van Halen
Here's To The Past,A Day To Remember
Light Up The Sky,Van Halen
I Heard It's The Softest Thing Ever,A Day To Remember
Spanish Fly,Van Halen
D.O.A.,Van Halen
Start The Shooting,A Day To Remember
Women In Love......,Van Halen
Heartless,A Day To Remember
Beautiful Girls,Van Halen
You Should've Killed Me When You Had The Chance,A Day To Remember
Since U Been Gone,A Day To Remember
Why Walk On Water When We've Got Boats,A Day To Remember
Fast Forward To 2012 [Live at The Capitol],A Day To Remember
Heartless [Live at The Capitol],A Day To Remember
A Shot In The Dark [Live at The Capitol],A Day To Remember
1958 [Live at The Capitol],A Day To Remember
Why Walk On Water When We've Got Boats [Live at The Capitol],A Day To Remember
Since U Been Gone [Live at The Capitol],A Day To Remember
Monument [Live at The Capitol],A Day To Remember
The Danger In Starting A Fire [Live at The Capitol],A Day To Remember
You Should've Killed Me When You Had The Chance [Live at The Capitol],A Day To Remember
The Plot To Bomb The Panhandle [Live at The Capitol],A Day To Remember
All Over You,The Spill Canvas
Secrets,Headlights
Inside Voice,Jim Gaffigan
Bowling,Jim Gaffigan
Lazy,Jim Gaffigan
Escalators,Jim Gaffigan
Camping,Jim Gaffigan
Bed,Jim Gaffigan
Bacon,Jim Gaffigan
Where I Want To Be,The Dangerous Summer
Ribs and Bologna,Jim Gaffigan
Recycling,Jim Gaffigan
Deodorant,Jim Gaffigan
Circumcision,Jim Gaffigan
Almost Heaven,Jim Gaffigan
House Guest,Jim Gaffigan
Dunkin' Donuts,Jim Gaffigan
Fast Food,Jim Gaffigan
Catsup,Jim Gaffigan
Waffle House,Jim Gaffigan
Let It Rattle,P.O.S
Drumroll (We're All Thirsty),P.O.S
Savion Glover,P.O.S
Purexed,P.O.S
Graves (We Wrote The Book),P.O.S
Goodbye,P.O.S
Get Smokes,P.O.S
Been Afraid,P.O.S
Low Light Low Life,P.O.S
The Basics,P.O.S
Black Shuck,The Darkness
Out Of Category,P.O.S
Get Your Hands Off My Woman,The Darkness
Optimist (We Are Not For Them),P.O.S
Growing On Me,The Darkness
Terrorish,P.O.S
I Believe In A Thing Called Love,The Darkness
Never Better,P.O.S
Love Is Only A Feeling,The Darkness
The Brave And The Snake,P.O.S
Givin' Up,The Darkness
Hand Made Hand Gun,P.O.S
Stuck In A Rut,The Darkness
Friday Night,The Darkness
Love On The Rocks With No Ice,The Darkness
Holding My Own,The Darkness
Tip Your Bartender,Glassjaw
Mu Empire,Glassjaw
Cosmopolitan Blood Loss,Glassjaw
Ape Dos Mil,Glassjaw
Pink Roses,Glassjaw
Must've Run All Day,Glassjaw
Stuck Pig,Glassjaw
Radio Cambodia,Glassjaw
The Gillette Cavalcade Of Sports,Glassjaw
I Got Punched in the Nose for Sticking My Face in Other People's Business,Boys Night Out
Trailer Park Jesus,Glassjaw
(Just Once) Let's Do Something Different,Boys Night Out
Two Tabs Of Mescaline,Glassjaw
First Time It Shouldn't Taste Like Blood,Boys Night Out
It's Dylan, You Know the Drill,Boys Night Out
Hold on Tightly, Let Go Lightly,Boys Night Out
Subtleties That Make Mass Murderers Out of Otherwise Decent Human Being,Boys Night Out
Don't Confess,Tegan and Sara
Fine Art of Making It Out Alive,Boys Night Out
I Was the Devil for One Afternoon,Boys Night Out
Anatomy of the Journey,Boys Night Out
Yeah, No... I Know...,Boys Night Out
The Downfall of Us All,A Day To Remember
My Life for Hire,A Day To Remember
I'm Made of Wax, Larry, What Are You Made Of?,A Day To Remember
NJ Legion Iced Tea,A Day To Remember
Mr. Highway's Thinking About the End,A Day To Remember
Have Faith In Me,A Day To Remember
Welcome to the Family,A Day To Remember
Homesick,A Day To Remember
Holdin' It Down for the Underground,A Day To Remember
You Already Know What You Are,A Day To Remember
Another Song About the Weekend,A Day To Remember
If It Means a Lot to You,A Day To Remember
Backward,Mac Lethal
Calm Down Baby,Mac Lethal
Rotton Apple Pie,Mac Lethal
Make Out Bandit,Mac Lethal
Pound That Beer,Mac Lethal
Jihad!,Mac Lethal
Crazy (Perfectly Content),Mac Lethal
Know It All,Mac Lethal
Sledgehammer,Mac Lethal
Die Slow,Mac Lethal
Lithium Lips,Mac Lethal
Tell Me Goodbye,Mac Lethal
Sun Storm (Explicit),Mac Lethal
11 Out Of 10,Mac Lethal
In The Air Tonight,Phil Collins
Cover Up,Name Taken
Men's Needs,The Cribs
Second Hand News,Fleetwood Mac
Dreams,Fleetwood Mac
Never Going Back Again,Fleetwood Mac
Don't Stop,Fleetwood Mac
Go Your Own Way,Fleetwood Mac
Songbird,Fleetwood Mac
The Chain,Fleetwood Mac
You Make Loving Fun,Fleetwood Mac
I Don't Want To Know,Fleetwood Mac
Oh Daddy,Fleetwood Mac
Gold Dust Woman,Fleetwood Mac
Not Fade Away/Goin' Down The Road Feeling Bad (Live at Manhattan Center, New York, NY, April 5, 1971),Grateful Dead
TAPP,3OH!3
PUNKB*TCH,3OH!3
DONTTRUSTME,3OH!3
CHOKECHAIN,3OH!3
IMNOTYOURBOYFRIENDBABY,3OH!3
ICANTDOITALONE,3OH!3
STARSTRUKK,3OH!3
RICHMAN,3OH!3
Intro,Mike Jones
Back Then (Explicit Version),Mike Jones
PHOTOFINNISH,3OH!3
Flossin',Mike Jones
STILLAROUND,3OH!3
Still Tippin' [featuring Slim Thug And Paul Wall] (Explicit Version) (feat. Slim Thug And Paul Wall Explicit Version),Mike Jones
HOLLERTILYOUPASSOUT,3OH!3
Untouched,The Veronicas
Got It Sewed Up (Remix),Mike Jones
COLORADOSUNRISE,3OH!3
Scandalous Hoes,Mike Jones
STARSTRUKK (feat. KATYPERRY),3OH!3
Screw Dat,Mike Jones
DONTTRUSTME (feat. KIDCUDI) [BENNYBLANCOREMIX] (BENNYBLANCOREMIX),3OH!3
Turning Lane,Mike Jones
STILLAROUND (BIGMIX),3OH!3
The Remedy,There For Tomorrow
Laws Patrolling,Mike Jones
I Can't Stay Away,The Veronicas
A Little Faster,There For Tomorrow
5 Years From Now,Mike Jones
Wish You Away,There For Tomorrow
Cuttin' (Remix),Mike Jones
Backbone,There For Tomorrow
What Ya Know About...,Mike Jones
Deathbed,There For Tomorrow
Know What I'm Sayin',Mike Jones
Just In Time,There For Tomorrow
Feels Like The First Time,Foreigner
Stories,There For Tomorrow
Type Of N**ga U Need,Mike Jones
Long, Long Way From Home,Foreigner
I Can't Decide,There For Tomorrow
Grandma,Mike Jones
Cold As Ice,Foreigner
Sore Winner,There For Tomorrow
Headknocker,Foreigner
Burn The Night Away,There For Tomorrow
Starrider,Foreigner
The World Calling,There For Tomorrow
Double Vision,Foreigner
Blue Morning, Blue Day,Foreigner
Hot Blooded,Foreigner
Dirty White Boy,Foreigner
Head Games,Foreigner
Women,Foreigner
Night Life,Foreigner
Break It Up,Foreigner
Juke Box Hero,Foreigner
Urgent,Foreigner
Waiting For A Girl Like You,Foreigner
I Want To Know What Love Is (2008 Remastered Version),Foreigner
Down On Love,Foreigner
Reaction To Action,Foreigner
That Was Yesterday,Foreigner
Say You Will,Foreigner
I Don't Want To Live Without You,Foreigner
Can't Wait,Foreigner
Tooth And Nail,Foreigner
Heart Turns To Stone,Foreigner
Lowdown And Dirty,Foreigner
I'll Fight For You,Foreigner
Until The End Of Time,Foreigner
Too Late,Foreigner
Say You Will [Live 2008],Foreigner
Starrider [Live 2005],Foreigner
Juke Box Hero / Whole Lotta Love [Live 2005],Foreigner
Speak Up,June
Patrick,June
Ok Corral,June
My Side of the Story,June
Elevators Are Matchmakers,June
Careful,Paramore
Scandals and Scoundrels,June
Ignorance,Paramore
The City,June
Invitations,June
Playing God,Paramore
Brick By Boring Brick,Paramore
I Write B Movies,June
You Had It Coming,June
Turn It Off,Paramore
Newport Living,Cute Is What We Aim For
I've Got the Time If You've Got the Argument,June
The Only Exception,Paramore
There's A Class For This,Cute Is What We Aim For
Finger Twist & Split,Cute Is What We Aim For
Feeling Sorry,Paramore
Risque,Cute Is What We Aim For
Looking Up,Paramore
Where The Lines Overlap,Paramore
Sweat the Battle Before the Battle Sweats You,Cute Is What We Aim For
The Fourth Drink Instinct,Cute Is What We Aim For
Misguided Ghosts,Paramore
All I Wanted,Paramore
Sweet Talk 101,Cute Is What We Aim For
The Curse Of Curves,Cute Is What We Aim For
I Put the 'Metro' in Metronome,Cute Is What We Aim For
Lyrical Lies,Cute Is What We Aim For
Moan,Cute Is What We Aim For
Teasing to Please [Left Side, Strong Side],Cute Is What We Aim For
Just The Girl,The Click Five
Tears In Heaven,Eric Clapton
Brooklyn (If You See Something, Say Something),Taking Back Sunday
Masterpiece,Bayside
Poison In My Veins,Bayside
Phone Call From Poland,Bayside
Talking of Michaelangelo,Bayside
Alcohol and Alter Boys,Bayside
A Synonym for Acquiesce,Bayside
How to Fix Everything,Bayside
Kellum,Bayside
If You're Bored,Bayside
Just Enough to Love You,Bayside
Guardrail,Bayside
The Changeling [New Stereo Mix] (New Stereo Mix Advanced Resolution),The Doors
Love Her Madly (New Stereo Mix Advanced Resolution),The Doors
Been Down So Long [New Stereo Mix] (New Stereo Mix Advanced Resolution),The Doors
Cars Hiss By My Window [New Stereo Mix] (New Stereo Mix Advanced Resolution),The Doors
L.A. Woman (New Stereo Mix Advanced Resolution),The Doors
Lightning Rod,Guster
Satellite,Guster
L'America [New Stereo Mix] (New Stereo Mix Advanced Resolution),The Doors
Manifest Destiny,Guster
Hyacinth House [New Stereo Mix] (New Stereo Mix Advanced Resolution),The Doors
One Man Wrecking Machine,Guster
Crawling King Snake [New Stereo Mix] (New Stereo Mix Advanced Resolution),The Doors
The Captain,Guster
The WASP (Texas Radio And The Big Beat ) [New Stereo Mix],The Doors
The New Underground,Guster
Riders On The Storm (New Stereo Mix Advanced Resolution),The Doors
Ruby Falls,Guster
C'mon,Guster
Orange County Suite,The Doors
Empire State,Guster
(You Need Meat) Don't Go No Further,The Doors
Dear Valentine,Guster
The Beginning Of The End,Guster
Hang On,Guster
Miracle,We Shot The Moon
Woke Her Up,We Shot The Moon
Should Have Been,We Shot The Moon
Kissing The Lipless,The Shins
The Brightside,We Shot The Moon
Mine's Not A High Horse,The Shins
Come Back,We Shot The Moon
So Says I,The Shins
Red Night,We Shot The Moon
Young Pilgrims,The Shins
In Good Time,We Shot The Moon
Saint Simon,The Shins
A Silver Lining,We Shot The Moon
Fighting In A Sack,The Shins
Amarillo,We Shot The Moon
Pink Bullets,The Shins
Amy,We Shot The Moon
Turn A square,The Shins
Candles,We Shot The Moon
Gone For Good,The Shins
Those To Come,The Shins
Unwind,Ever We Fall
River City Ransom,Ever We Fall
Wait To See You,Lovehatehero
Broadcast,Ever We Fall
8-track Collision,Ever We Fall
Three Wires In,Ever We Fall
Aria,Ever We Fall
Half Alive,Secondhand Serenade
Broken,Secondhand Serenade
Vulnerable,Secondhand Serenade
Your Call,Secondhand Serenade
Maybe,Secondhand Serenade
It's Not Over,Secondhand Serenade
I Hate This Song,Secondhand Serenade
Awake,Secondhand Serenade
Take Me With You,Secondhand Serenade
Let It Roll,Secondhand Serenade
The Last Song Ever,Secondhand Serenade
End,Secondhand Serenade
Mission Statement,Mayday
4x4,Mayday
In The VIP (featuring Killa Kela),Mayday
Groundhog Day f/Cee-Lo Green & DJ Craze,Mayday
Chasing Ghosts,Mayday
Angles,Mayday
The Customer Is Always Right,Mayday
Beef,Mayday
MACRO/micro,Mayday
Nothin (featuring Devin The Dude),Mayday
Too Many Notes,Mayday
Post Mortem,Mayday
Flare Gun,Mayday
Watchin Me,Mayday
All Over You,The Spill Canvas
Heard The World,O.A.R.
Love and Memories,O.A.R.
Wonderful Day,O.A.R.
The Stranger,O.A.R.
Lay Down,O.A.R.
Program Director,O.A.R.
Nasim Joon,O.A.R.
Tragedy In Waiting,O.A.R.
Daylight The Dog,O.A.R.
One Shot,O.A.R.
Dakota,O.A.R.
52-50,O.A.R.
A0001,Thursday
Understanding In a Car Crash,Thursday
Concealer,Thursday
Autobiography of a Nation,Thursday
A Hole In the World,Thursday
Cross Out the Eyes,Thursday
Paris In Flames,Thursday
I Am the Killer,Thursday
Standing On the Edge of Summer,Thursday
Wind Up,Thursday
How Long Is the Night?,Thursday
1100,Thursday
I'd Do Anything,Simple Plan
The Worst Day Ever,Simple Plan
You Don't Mean Anything,Simple Plan
I'm Just a Kid,Simple Plan
When I'm With You,Simple Plan
Meet You There,Simple Plan
Addicted,Simple Plan
My Alien,Simple Plan
God Must Hate Me,Simple Plan
I Won't Be There,Simple Plan
One Day,Simple Plan
Intro,The Hush Sound
Perfect,Simple Plan
Honey,The Hush Sound
Grow Up (Remastered Version),Simple Plan
Medicine Man,The Hush Sound
The Boys Are Too Refined,The Hush Sound
Hurricane,The Hush Sound
As You Cry,The Hush Sound
Six (Interlude),The Hush Sound
Molasses,The Hush Sound
That's Okay,The Hush Sound
Not Your Concern,The Hush Sound
Love You Much Better,The Hush Sound
New Wave,Against Me!
Hospital Bed Crawl,The Hush Sound
Break The Sky,The Hush Sound
Meeting Paris Hilton,CSS
Paradise,New Order
Weirdo,New Order
As It Is When It Was,New Order
Broken Promise,New Order
Way Of Life,New Order
Bizarre Love Triangle,New Order
All Day Long,New Order
Angel Dust,New Order
Every Little Counts,New Order
I Was Married,Tegan and Sara
Relief Next To Me,Tegan and Sara
The Con,Tegan and Sara
Knife Going In,Tegan and Sara
Are You Ten Years Ago,Tegan and Sara
Back In Your Head,Tegan and Sara
Hop A Plane,Tegan and Sara
Soil, Soil,Tegan and Sara
Burn Your Life Down,Tegan and Sara
Nineteen,Tegan and Sara
Floorplan,Tegan and Sara
Like O, Like H,Tegan and Sara
Dark Come Soon,Tegan and Sara
Call It Off,Tegan and Sara
Can't Get Enough,Bad Company
Rock Steady,Bad Company
Ready For Love,Bad Company
Don't Let Me Down,Bad Company
Bad Company,Bad Company
Holiday From Real,Jack's Mannequin
The Way I Choose,Bad Company
The Mixed Tape,Jack's Mannequin
Movin' On,Bad Company
Bruised,Jack's Mannequin
Seagull,Bad Company
I'm Ready,Jack's Mannequin
La La Lie,Jack's Mannequin
Dark Blue,Jack's Mannequin
Miss Delaney,Jack's Mannequin
Kill The Messenger,Jack's Mannequin
Rescued,Jack's Mannequin
MFEO - Pt. 1: Made For Each Other, Pt. 2: You Can Breathe,Jack's Mannequin
Into The Airwaves,Jack's Mannequin
Those Days You Felt Alive,Spitalfield
Kill the Drama,Spitalfield
Five Days and Counting,Spitalfield
I Loved the Way She Said L.A.,Spitalfield
Stolen From Some Great Writer,Spitalfield
Lullaby,The Spill Canvas
In the Same Lifetime,Spitalfield
Am I Ready?,Spitalfield
Fairweather Friend,Spitalfield
You Can't Stop,Spitalfield
Make My Heart Attack,Spitalfield
Champions Dub,Lucky Boys Confusion
Hey Driver,Lucky Boys Confusion
Broken,Lucky Boys Confusion
Mr. Wilmington,Lucky Boys Confusion
Beware,Lucky Boys Confusion
Commitment,Lucky Boys Confusion
Atari,Lucky Boys Confusion
Sunday Afternoon (featuring Half Pint) (feat. Half Pint),Lucky Boys Confusion
